ID,Cost
11590.0,12369216.299339874
11753.0,111219.0664986163
17426.0,3829951.3934651935
14295.0,14796949.957717052
16448.0,624.5161195099283
15559.0,3317.719227865709
12336.0,21369.082540634037
10046.0,-1767.8915702437096
12545.0,21019.677697896786
10859.0,12080.487873791857
19543.0,44950.7379178848
16823.0,17896.861340162064
16162.0,48864.23550716572
10728.0,507965.2925022545
10154.0,1381109.8897433882
12341.0,11768.319302200252
19110.0,2401829.3337576003
11365.0,770906.8157525543
17373.0,1832401.2609827213
13383.0,23.933862922028496
11120.0,2591858.1929758987
17993.0,16798.137105406367
16528.0,-385.46089367250187
11078.0,192814.50034628614
12271.0,-3235.3025895922788
15111.0,1813.8705897579566
15879.0,36322.21035648542
11885.0,188.36436876468204
19254.0,6219.3981841442555
16120.0,-672.0306896299321
15127.0,-3757.296539543537
10476.0,6998.688285991808
16485.0,161015.83695959175
11249.0,8976858.768842224
10884.0,-183.94295232686557
10741.0,13522487.151226558
18741.0,5264.116429947228
19098.0,12013.32997586151
11519.0,1584207.6757012287
17002.0,9262.58401267913
17735.0,2149.345861014775
13508.0,24512.27090585058
18795.0,485607.65389575186
18584.0,6940.220146142873
18539.0,-115.26930714550406
15543.0,-238.412877019613
18119.0,27113.894408562315
15105.0,989178.1408639979
11130.0,5736763.257382063
19692.0,9736.147905341337
17108.0,-18.10139311158126
14140.0,-22.195154634678964
19459.0,12692225.418358983
10271.0,5988.215065341004
16911.0,1035363.422627153
11908.0,9055.25146242941
18188.0,3765.516883289831
15437.0,2020.5847069640636
19099.0,23248.69226359848
19249.0,16047.636761574402
13516.0,-290.9958919462726
11327.0,1684.3759514863336
17948.0,108623.39760036474
10030.0,4634.182007041434
10454.0,14460.806569489512
17504.0,698.4120705075696
10146.0,3129828.465145323
15849.0,8599.995396381679
17726.0,-1490.0141473610154
12843.0,1201.453773104842
12793.0,12410.400324914706
11870.0,804659.3885000736
19026.0,-764.6231542395299
14839.0,2008578.604031453
13444.0,3275.2099642429935
18326.0,19551.936603930444
12948.0,2049096.412278532
13607.0,1871.4968531203049
18272.0,2748.4273965545826
15930.0,79303.6309386509
14882.0,-34.14917464077645
18743.0,-416.6480959885618
17585.0,695.0295134105436
18887.0,372.1535612975691
18705.0,-394.60109965383737
14082.0,13656761.978749558
18181.0,87084.15499152083
18795.0,168.33319906294992
12149.0,24182.952757727264
13536.0,1758.3372589776309
19376.0,86560.27420338949
15153.0,27646.35239183814
15588.0,59634354.3630693
19790.0,-280.89638819552374
15866.0,6.992169517673239
11990.0,938728.0189993882
13641.0,1081.9099920162819
17185.0,9543.41925010922
17071.0,1113936.2400702164
15929.0,37968.7828894228
10368.0,6512.133763635292
14135.0,-1173.0596320687332
15541.0,111754.2185779951
13330.0,-1843.8561767670144
11137.0,2945188.3087143432
18162.0,18.920468253727144
16416.0,7482.658261605539
17523.0,2834.4022942999054
14318.0,662812.0903710511
14774.0,4459.788745890483
11447.0,-707.437578419931
18142.0,4148.8487039641805
18356.0,-3675.2638137563554
12277.0,12027.018968586239
18570.0,95992.40612783917
18457.0,-701.7782117139539
10962.0,1957.6299290823752
14796.0,84774.46530155928
12019.0,496462.8516133208
11085.0,2682.471619482123
11552.0,-428.7684838328902
12139.0,352785.4698967802
13329.0,69615.90958919696
10879.0,1224.8899944063487
14327.0,3776.629492061881
18376.0,728657.9017440465
18722.0,4263608.040638204
15690.0,1516439.0559818917
14621.0,1867236.9920567365
16411.0,555727.8557013571
15104.0,492757.23204683844
17471.0,21488.886796942887
13741.0,8134.106263225726
19245.0,-591.9109853822066
14748.0,265285.80031518574
13827.0,4260157.7476149015
10795.0,4294425.034264539
17118.0,2094.255445060749
11351.0,424229.1634784599
19865.0,9.312514403169258
10971.0,699.0590918862099
19045.0,58094.80160987433
10367.0,999095.7646093201
13605.0,7487.748072046311
16434.0,752234.5337274728
16971.0,-228.81035071519688
16480.0,186.332500753777
12685.0,588.0741530458864
17269.0,213.34032050770514
16941.0,-2406.2759358457574
17402.0,-3068.6687011269023
14588.0,-446.627441579248
18494.0,3905.3907904051944
14919.0,520158.72851921397
19033.0,547628.1510322564
17661.0,53976.75042883393
19632.0,307635.82385429105
12748.0,4101369.8083415637
18750.0,76442.27273281934
18254.0,1746778.005662643
15549.0,3395984.1576930885
12412.0,7675.785771401714
13620.0,2334.2157506895087
17309.0,1491.582523691637
18568.0,911.4883352512473
19218.0,9716.169069929532
14534.0,43954.3320747691
15167.0,-186.73305899977905
16290.0,-978.4481277344775
10264.0,-299.9935035025875
16683.0,55259.37148721187
14888.0,63826.589248148775
16304.0,360.7526697397745
18849.0,423449.319124464
18592.0,1707.0847000814101
16930.0,2496151.3635655576
19257.0,607997.7992793036
15104.0,83.5577639260482
11856.0,1690867.2622851757
10705.0,90601841.22143766
13602.0,3300.387277358015
19310.0,224712.94297988026
13178.0,522.836994565198
17571.0,45425.87220374712
13750.0,28.666583271064084
14475.0,91842.32106961733
16410.0,1247286.0371063766
14099.0,112.34932007645472
10669.0,1136445.6577307056
19987.0,5189.5759832626345
14121.0,2283.270436886985
15584.0,-138.3231777342744
11154.0,1615.9971310470587
14659.0,230.7150315736847
10411.0,151037.90984776572
13549.0,1225249.2809165001
16166.0,1513161.0354153535
19406.0,46150.50061643192
19765.0,76923.00519047819
19344.0,3528.6583961537144
14272.0,-795.1656249554208
17089.0,230.503123154842
10088.0,-1021.5891070912967
19243.0,332133.956659085
14969.0,645.7370930676495
13019.0,146.79710161428773
18148.0,8725.773031931474
14383.0,35374721.697232135
16387.0,682.7321672683001
17932.0,1510900.5186670115
17408.0,80972.72783582791
10369.0,-504.3339085203287
12786.0,-258.4277603941483
10953.0,-468.8160939857139
19943.0,159.67130549017898
10886.0,3811.0972493963454
16185.0,-1583.420325274572
11903.0,1053905.0795992727
10818.0,2635.851795600196
13178.0,5643.430016587876
17557.0,167614.24212330463
17157.0,430.3906220990973
11014.0,1253.953176568289
18956.0,238657.55011844006
13027.0,983.2076717986158
16949.0,333662.6848953886
18017.0,7757.752905049135
12537.0,228712.58521604646
12483.0,8983.043978637772
10648.0,121050.80974571493
13368.0,2391.6663245213426
18059.0,152831.48872650738
13427.0,-155.8617812594637
15468.0,43201.84668765606
10416.0,4406.109977755142
11170.0,487786.2894394665
10526.0,5235.159127159233
13808.0,1168085.9116018927
17501.0,108869.21661548779
10391.0,8190.698100612412
13412.0,-11.881971695933741
19786.0,768.3041472695954
11776.0,3745940.235840338
10099.0,13138.528391260823
16920.0,128.782655484666
17863.0,40.487463720480434
15580.0,23496.56918361593
11049.0,64295949.7731877
11721.0,11249.091041226095
11579.0,295.93210817158786
16029.0,1992691.8932660874
16771.0,617472.823174065
17674.0,-49.7836618222624
17033.0,-576.7283194191057
11818.0,160253.8325111917
10816.0,-30.658603655406615
18137.0,1093.911372157308
18657.0,-156.39443624578402
13147.0,139725.54085695237
14650.0,269244.0390389597
18637.0,9350292.957499558
15840.0,-12014.534444452052
10771.0,6645544.076986123
10263.0,4476.512804718852
11206.0,419339.5544555138
13403.0,632195.0679814095
19704.0,47663.028874801166
14572.0,54717.52348819555
17872.0,240062.33534840483
12881.0,58678.93720242579
11215.0,3258793.5614085365
10134.0,176970.39364784333
18688.0,4439795.481552611
11530.0,1124628.4853555441
18742.0,335640.43343589944
15539.0,8425.752616089958
10191.0,6419.813761703683
11969.0,24808.863789282306
13028.0,1962.0236977291936
15914.0,79736.09454599855
17936.0,11801.51966983101
16940.0,3735.5309955916036
17613.0,5135.936728518684
14121.0,83728.23006921784
19469.0,8237.68230238451
13249.0,171.22030385440485
19755.0,1077087.3885052502
16651.0,601.2611214309901
19773.0,5674.370255298596
12979.0,-1978.5010736988684
19388.0,-177.48905237997405
12941.0,562347043.0108062
15160.0,7504.651973025765
13710.0,204628.52850754076
13057.0,858748.2418682082
11143.0,-257.2148838455915
16387.0,2485.3292822399617
16200.0,4766.512522076265
13067.0,12305.218999658518
10206.0,-2269.8803540369563
11655.0,2666802.5306237815
17366.0,7202.349946937492
10661.0,4726721.325358248
13051.0,98311.87749034025
12014.0,1279196.1073513257
19012.0,30213.277429477166
16470.0,1149.3863367381257
15560.0,2684453.5434757248
15073.0,1192.4375228615754
11625.0,589115.9241099999
16250.0,505501.9327198247
10497.0,2191.852366566761
19728.0,221662.08134512565
12348.0,703.0242604009654
16464.0,2660.646402043441
10808.0,22379.015220263896
12038.0,961245.3568191765
13960.0,10790.4110937426
14390.0,5106.994031765751
18856.0,691197.7310641753
15961.0,137978.25115113557
14237.0,-571.9587256583183
18621.0,117677.52535140519
17051.0,39621.21168178272
16543.0,1950.4473553924327
14354.0,253.57934686881765
10808.0,20233105.77450402
10809.0,4447.200676263915
12896.0,7919.231889228286
14368.0,-885.0202988901425
11035.0,10527057.193312678
19360.0,-470.26036347535984
10868.0,12848.393846672809
11984.0,17953.09034086803
11875.0,10979590.115397
15948.0,11043.363013536844
14772.0,39488.13852665758
19741.0,4615.145685111164
17182.0,3186.3651234892222
16338.0,36000.67439498972
17381.0,680.2353370406984
10892.0,24938053.95550739
11904.0,-4192.2763762028735
17589.0,1617811.1566541311
18633.0,2223.3163478329852
15174.0,10154.711374942537
18625.0,228064.20936584918
15793.0,3636522.2345676776
15402.0,2118.6693613467214
13386.0,7404945.78389482
13310.0,14183.039645731684
14950.0,29460074.33878953
17223.0,274.94935751966176
13722.0,2022102.2499382438
17692.0,71.48873878741357
14949.0,8936530.952052427
17683.0,200268.54583756314
11370.0,1485.6748077528955
11748.0,8149.827017047124
13918.0,-11.133108229979179
14116.0,8661.465053880129
19780.0,232821.71299544908
12686.0,128160.15668403242
13541.0,-344.6270458095228
13848.0,530.3876355053624
17046.0,14735.039068859955
10058.0,3414.2583658197523
17482.0,1748923.315254224
15899.0,-298.3190956902139
10458.0,2836.1960429326323
14747.0,4921806.432483022
15117.0,24588.618278293896
17267.0,3704425.102001712
12662.0,80840.53552812948
19371.0,7300.604869158685
17739.0,406.9400578191052
13278.0,42219.7836924839
14841.0,6149.761429646087
11332.0,9793395.913305605
19647.0,-1527.7405499712515
19195.0,105696.52809847376
11155.0,434.33148401846495
14234.0,297397.25483818684
11493.0,51.58460371880233
11314.0,6463.110898393981
15792.0,4005052.134811432
15862.0,-11.779270490149283
11971.0,969704.3801810216
10348.0,6568973.714796669
12371.0,716.6215038076617
13693.0,150091.35181445463
12494.0,-542.0803183290449
16971.0,8109.355008269846
10995.0,3239.98708488163
19498.0,9348.15482112921
13781.0,2884.5429904868593
19477.0,94226.69562106094
13667.0,-565.4527737137628
10712.0,125193.24844377549
10748.0,360.2145212153993
15847.0,4931.879363857059
19885.0,11643.380582995955
19908.0,6192.893228267664
18132.0,2854.6215158509312
11056.0,7841.5147979341455
14855.0,-65.76212304045025
16184.0,156059.81220209895
16062.0,135393.82362673528
16583.0,3406.805944698691
15497.0,-234.99560705831107
11448.0,1972940.3209398321
16197.0,6321.498199987144
18036.0,1058591.6076958906
16789.0,15439.055252354727
12416.0,95481.07423135535
16439.0,16243260.013310641
11845.0,2224.5264380189
16623.0,1081.1491482625506
10932.0,5822.027536203612
11503.0,3098455.6835267292
19259.0,147900.45021329744
16060.0,-938.8052128820673
11424.0,-101.86535509787153
10922.0,31222237.51997106
13191.0,531.8254476247542
11850.0,6821.977809797003
12273.0,9463.79353736672
11862.0,1312.0962939012788
14584.0,1835.2503090148368
13922.0,19.384344956378367
18628.0,13182.293071316515
10736.0,5866.192419316385
19110.0,30733152.81723291
19653.0,550752.7513940762
11887.0,172507.02574230067
16265.0,7872639.624560275
18059.0,44998.27686105583
12658.0,18.176217147020637
16983.0,21571834.7324878
12516.0,3423500.7693965244
15635.0,-1501.3468764702743
15413.0,30.34590382718988
16389.0,1047296.0277059614
19539.0,102543.32877413896
12423.0,-254.84459704953247
16574.0,246590.83005687664
12157.0,156892.35600644848
16660.0,5482235.219465596
18408.0,2996297.27742856
10029.0,-2387.9325874404153
18195.0,-66.34849208772162
18792.0,2370.912504608526
11990.0,1348710.7257801646
17538.0,720.2915929763321
15226.0,17640.523272199745
19260.0,9060421.691146487
16892.0,749.5799164539984
11345.0,11596915.260857882
18377.0,110.16268052988696
16371.0,5048.790943554266
12884.0,6977.867635785412
16002.0,39120.62811465156
17639.0,872.2134055169641
15502.0,2548.883310935367
11625.0,846.4262271741422
19169.0,874.8052048457681
11219.0,-970.6192121054701
15011.0,-230.03350930035631
11120.0,269110.84449378116
16502.0,-354.8216236155906
19509.0,6805.623510259475
13044.0,6113.150206521853
10855.0,3100913.2400267185
19364.0,370273.8049931598
11325.0,26814.971074574143
16117.0,75722.90914870697
16632.0,5126905.431371533
18243.0,-1047.6138981061008
15140.0,8095.986944735159
11864.0,3037.4236743382494
12985.0,6383.097826725447
12079.0,2170.579712798041
10201.0,2789618.351938084
18894.0,48918.36454286391
16041.0,8878.587136834372
18156.0,-559.8943469067281
11204.0,199334.28761730494
11521.0,2359.2680934769155
16533.0,4351363.11992469
19401.0,295222.6260442169
19453.0,-435.31081847253364
15461.0,3435.1454810356718
11507.0,2981648.001403973
16820.0,33560.63928009958
14446.0,4062.4834561687967
19427.0,11217.772350436571
17578.0,80914.64187203319
17007.0,19839.136873011506
16158.0,64132.067385461254
12997.0,10840.114434771353
19617.0,-657.3348877687968
11188.0,295416.59676924633
15016.0,10302.238009644734
10328.0,4991893.693003016
10995.0,298.70434626108243
14169.0,725.9921088019819
17335.0,3238672.6924081272
14183.0,1023.7816016867976
12592.0,5604.425869132381
19158.0,5683.1980120795315
13527.0,63199.64142234561
14726.0,520.8198386693579
14634.0,5411.91329079882
18034.0,-697.8384208675619
18713.0,4267.921522130635
18231.0,25556.621515458042
18725.0,24687.46247119044
10674.0,-12.567535222363416
10936.0,2596.570247344903
18273.0,221831.73258701948
18515.0,5452.28047295338
17867.0,7649567.2247294355
12849.0,212976.6020635023
16195.0,-177.50325524547125
15225.0,-561.6013421190779
12944.0,132067.1527273449
10845.0,-222.18851364478564
10044.0,1647.9464255531666
17007.0,217.83348581565582
13548.0,231439.1911171465
17948.0,4277.853048391574
17728.0,2088299.6808433256
13558.0,2574332.7974291863
16556.0,-164.86680350594725
11521.0,35116.79846264143
17494.0,3889125.9927260797
17614.0,4673.437306414762
12301.0,1367.4810066343236
16067.0,15214.91109329625
14697.0,-626.3729275178212
18202.0,4454.026627668052
13848.0,115215.90548038566
12209.0,48413115.47661408
12600.0,-1195.6222191011475
13021.0,-1120.0379350906105
13558.0,47128464.552813984
12384.0,1597.5778459099154
16824.0,383.56500256619614
17053.0,19360.954631365326
19780.0,876640.2794691003
11216.0,1018.0396928128835
11967.0,-561.9993634672785
15191.0,156112.88265652792
14426.0,940538.9002165357
18800.0,60763.825037885035
12430.0,6906685.885100908
18688.0,1186446.5955690935
13912.0,407697.9510843219
19680.0,398375.12814462406
18198.0,-30.720785102552327
11123.0,11985.135705697874
10108.0,66207.54226379892
19431.0,6502.952273060091
17144.0,5878.401382638109
11139.0,2105.2078800054023
12934.0,2423.694238171944
17128.0,187459.68921902022
12556.0,-286.6794780247915
13478.0,1096.1504243418235
14068.0,2673.8736038573024
19726.0,5522105.607239221
16380.0,6510499.907940458
19196.0,337642.7827266538
10098.0,6252.279333036345
12697.0,60162.03705214357
15505.0,227.86647484399754
16282.0,2849.1981398204307
15980.0,-452.94241773672036
19838.0,41154.43774502468
17187.0,4789978.491872371
17986.0,2345.176792754471
13324.0,355.871103561729
12198.0,113531.10012136992
17214.0,127.57845407840965
14632.0,81.46842228306208
16454.0,39979.45949818422
18037.0,23516.217951349056
17461.0,903.2841334308437
12604.0,9296.379515581868
19117.0,47132.69482618402
18305.0,3036073.2126456606
10150.0,20220.02591153964
11125.0,-1013.6706636529641
19612.0,1546936.2952298336
12840.0,2680290.591771385
16986.0,392.53762878319463
18464.0,8090.881182336397
13481.0,932053.4712206185
19568.0,1814930.6727045127
12827.0,1113810.375812501
19268.0,11228.065194725548
12056.0,-539.7561160096468
12493.0,171.1921663651903
11289.0,315374.6196142776
15499.0,1062846.0449883165
16390.0,-231.15738165650038
13792.0,3786.0783037734377
14488.0,2633.9500252356506
15776.0,202907.42966186217
19521.0,-353.71653027456574
15629.0,10988.037365795688
11688.0,-1184.847278412823
10961.0,72334.38617608331
10592.0,4771170.268115685
19399.0,55037.30796619514
18339.0,6150.922132889123
12836.0,722154.8582353607
11207.0,11281797.158746144
18450.0,-1874.3933223016302
14315.0,6746888.453100836
12419.0,43655.93442772843
10830.0,139211.9045929668
17495.0,4042.8139534956426
13547.0,578247.4107079627
16339.0,-360.82892489844374
19831.0,264176.4094138337
16680.0,765.8848343982298
10570.0,1952.309485422749
10298.0,171.81835036293327
18018.0,-228.1299277923829
17517.0,1601.6025726269481
12215.0,2703.025879813153
11783.0,50242.207985836176
13548.0,14.790568723723307
12761.0,1636.900971662142
14360.0,-453.18254242412985
11360.0,525180.1410296166
12926.0,415.5661000084442
12065.0,673.8663115900814
18076.0,-852.9688560985846
10461.0,7080012.4504827615
12796.0,4511610.514820928
17431.0,-111.23206118469228
11058.0,17513964.855439454
14312.0,348194.8711577635
10331.0,3528.7192760750886
19555.0,368.2435367337346
13681.0,11168.164304226822
13163.0,2143.2179081621675
16745.0,63.537832339896354
11743.0,3503.4836382947165
13478.0,8.908095102032668
11255.0,161195.847210215
18205.0,1311.9127176490617
11875.0,3878.1052803134735
18544.0,-394.8846821685704
12126.0,14709.283773469017
13596.0,-1660.6007723933906
12632.0,15011301.172625339
17958.0,619.0950358860591
14207.0,4291.762874251215
18277.0,5152604.895559518
18477.0,228.63323826329201
14758.0,826.4252567930532
16103.0,1217.4895860403958
14991.0,17945.823274427006
13096.0,4291049.973850093
14982.0,15274.824209857861
11990.0,1083602.3218864854
16473.0,14516.561868444522
10594.0,349.9065173512966
16438.0,488524.41185793286
19805.0,-208.3293646181681
17016.0,6781512.342869905
17369.0,125041.43608316714
19448.0,267988.28935455956
15169.0,246.20023074796632
19179.0,355565.7309001312
14332.0,3747.686302594827
16425.0,4379.963797559813
15360.0,3430.042343827546
16421.0,-711.8423519762092
17206.0,133913.26763730636
19603.0,239528.8014019149
12671.0,104921.75876034275
18332.0,208683.9786270636
16929.0,26686.529656212304
15263.0,457156.3828410115
15188.0,7599883.368658924
12624.0,87.39044590829866
10808.0,9238.79413543601
15056.0,-524.1614798991063
19232.0,-2451.796665467584
16372.0,493.19544758075176
10853.0,24427.57759243488
16984.0,1447833.617107901
11521.0,15474.957701368132
19824.0,-74.78197755890685
14066.0,317.2178573585235
16319.0,-309.6642418272697
18714.0,560349.430121359
13982.0,215302.74499916093
16687.0,13529.025047957197
11686.0,3232.470196642475
16717.0,-237.94324118010599
17087.0,13468.133332828613
10731.0,1184.4364360902512
15032.0,778487.337941373
12757.0,148327.21593173308
11297.0,138931.50004308333
13285.0,6267.210179132583
13280.0,9146.54522660593
15470.0,14178.760929611431
15753.0,926264.3309061031
19731.0,205896.29739046085
18139.0,4985.517390683478
12969.0,-5349.019413163287
19642.0,916706.9305549642
18522.0,2941.5534752021013
14774.0,347490.21794703143
17908.0,197579.7497367763
19945.0,-272.29153919296476
12749.0,463.4689219443683
14371.0,100909.40078038294
17608.0,246445.0598586221
10884.0,5328.021947390922
16329.0,153.3093960293027
19666.0,16984.711202601877
12877.0,1653668.046725587
11538.0,1920.08068831278
19565.0,20580504.46500304
13859.0,11323.929968520253
19395.0,184628.00987058616
17737.0,-306.3591139560111
19044.0,4762110.244365768
14661.0,305774.00814814446
14288.0,-1371.6646511488689
10282.0,89179.04245257746
14012.0,19785.14339879177
15302.0,-307.1335513368844
11045.0,7444.658808821873
15866.0,2356.14933739524
15425.0,7335.066278818527
17004.0,4511359.013423445
16492.0,20688388.585339125
19097.0,61155.05667765408
15829.0,39804.262417987746
15921.0,96.97364038140581
17311.0,-541.2142258642339
17657.0,1430.3053363171994
14121.0,10501811.15507722
10026.0,45.42542486469433
11710.0,94.03553730611424
12968.0,51744722.207199514
10852.0,26425.90296443672
14613.0,-48.88233202465855
19092.0,570504.1966150964
17737.0,199141.20969934232
13440.0,89898.69805754293
13736.0,53517.420862436484
19869.0,-445.1100422772038
13435.0,590.5062970745074
19320.0,923.6508091535037
19553.0,17494.134175328454
18870.0,-661.6940536119507
10106.0,1428.6142104803853
10353.0,5105.417993840943
10058.0,2517314.301405326
17219.0,54119297.855838954
14078.0,9906.697705694094
15056.0,-362.24288950341924
15912.0,167210.48148971712
15689.0,47659.1122063713
13120.0,51161.89532526491
19934.0,2199.2533329014523
12475.0,6635.287873107394
13909.0,41080.85329325873
12531.0,2099265.0685394197
13887.0,1169271.2514960857
14038.0,150940.98663433158
12540.0,32804144.144552045
10928.0,-109.03761067755659
16753.0,1037.1449457191281
19421.0,3905.2256841220546
19883.0,-3731.9141723787593
